index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
19311,Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?,"Pre-exposure prophylaxis (PrEP) targeting high-risk men who have sex with men (MSM) has been shown to be a cost-effective HIV control measure. However, the approach could be a challenge in low HIV incidence places with a low proportion of high-risk MSM. To examine the impact of PrEP in such setting in Asia, we developed an epidemic model and conducted cost-effectiveness analysis using empirical multicentre clinical and HIV sequence data from HIV-infected MSM in Hong Kong, in conjunction with behavioural data of local MSM. Without PrEP, the HIV incidence (per 100 person-years) would increase from 1.1 to 1.6 between 2011 and 2021. PrEP could avert 3-63% of total new infections in a five-year period (2017-2021), the variability of which depends on the implementation strategies and combination with test-and-treat. However, under current market drug price in 2016, the incremental cost per quality-adjusted life-year gained (QALYG) of PrEP (USD1583136/QALYG) is almost 3 times higher than test-and-treat intervention alone (USD396874/QALYG). Assuming 93% fall of PrEP drug price and in combination with test-and-treat, putting 30% of MSM on non-targeting PrEP would be more feasible, cost-effective (USD268915/QALYG), and could avert more new infections (40%). PrEP could contribute to HIV epidemic control in a low incidence place.",2018-01-26579,30076362,Sci Rep,Ngai Sze Wong,2018,8 / 1,11641,No,30076362,"Ngai Sze Wong; Tsz Ho Kwan; Owen T Y Tsang; Man Po Lee; Wing Cheong Yam; Wilson Lam; Wai Shing Leung; Jacky M C Chan; Kai Man Ho; Shui Shan Lee; Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?, Sci Rep, 2018 Jan 10; 8(1):2045-2322; 11641",QALY,China,Not Stated,Pharmaceutical,"Plan B – generic price for PrEP drug; targeting approach, 30% PrEP coverage vs. None",Men who have sex with men (MSM),Not Stated,19 Years,Male,Full,5 Years,3.50,3.50,219862,United States,2017,232142.23
19312,Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?,"Pre-exposure prophylaxis (PrEP) targeting high-risk men who have sex with men (MSM) has been shown to be a cost-effective HIV control measure. However, the approach could be a challenge in low HIV incidence places with a low proportion of high-risk MSM. To examine the impact of PrEP in such setting in Asia, we developed an epidemic model and conducted cost-effectiveness analysis using empirical multicentre clinical and HIV sequence data from HIV-infected MSM in Hong Kong, in conjunction with behavioural data of local MSM. Without PrEP, the HIV incidence (per 100 person-years) would increase from 1.1 to 1.6 between 2011 and 2021. PrEP could avert 3-63% of total new infections in a five-year period (2017-2021), the variability of which depends on the implementation strategies and combination with test-and-treat. However, under current market drug price in 2016, the incremental cost per quality-adjusted life-year gained (QALYG) of PrEP (USD1583136/QALYG) is almost 3 times higher than test-and-treat intervention alone (USD396874/QALYG). Assuming 93% fall of PrEP drug price and in combination with test-and-treat, putting 30% of MSM on non-targeting PrEP would be more feasible, cost-effective (USD268915/QALYG), and could avert more new infections (40%). PrEP could contribute to HIV epidemic control in a low incidence place.",2018-01-26579,30076362,Sci Rep,Ngai Sze Wong,2018,8 / 1,11641,No,30076362,"Ngai Sze Wong; Tsz Ho Kwan; Owen T Y Tsang; Man Po Lee; Wing Cheong Yam; Wilson Lam; Wai Shing Leung; Jacky M C Chan; Kai Man Ho; Shui Shan Lee; Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?, Sci Rep, 2018 Jan 10; 8(1):2045-2322; 11641",QALY,China,Not Stated,Pharmaceutical,"Plan B – generic price for PrEP drug; targeting approach, 90% PrEP coverage vs. None",Men who have sex with men (MSM),Not Stated,19 Years,Male,Full,5 Years,3.50,3.50,228540,United States,2017,241304.94
19313,Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?,"Pre-exposure prophylaxis (PrEP) targeting high-risk men who have sex with men (MSM) has been shown to be a cost-effective HIV control measure. However, the approach could be a challenge in low HIV incidence places with a low proportion of high-risk MSM. To examine the impact of PrEP in such setting in Asia, we developed an epidemic model and conducted cost-effectiveness analysis using empirical multicentre clinical and HIV sequence data from HIV-infected MSM in Hong Kong, in conjunction with behavioural data of local MSM. Without PrEP, the HIV incidence (per 100 person-years) would increase from 1.1 to 1.6 between 2011 and 2021. PrEP could avert 3-63% of total new infections in a five-year period (2017-2021), the variability of which depends on the implementation strategies and combination with test-and-treat. However, under current market drug price in 2016, the incremental cost per quality-adjusted life-year gained (QALYG) of PrEP (USD1583136/QALYG) is almost 3 times higher than test-and-treat intervention alone (USD396874/QALYG). Assuming 93% fall of PrEP drug price and in combination with test-and-treat, putting 30% of MSM on non-targeting PrEP would be more feasible, cost-effective (USD268915/QALYG), and could avert more new infections (40%). PrEP could contribute to HIV epidemic control in a low incidence place.",2018-01-26579,30076362,Sci Rep,Ngai Sze Wong,2018,8 / 1,11641,No,30076362,"Ngai Sze Wong; Tsz Ho Kwan; Owen T Y Tsang; Man Po Lee; Wing Cheong Yam; Wilson Lam; Wai Shing Leung; Jacky M C Chan; Kai Man Ho; Shui Shan Lee; Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?, Sci Rep, 2018 Jan 10; 8(1):2045-2322; 11641",QALY,China,Not Stated,Pharmaceutical,Plan B – generic price for PrEP drug; test-and-treat vs. None,Men who have sex with men (MSM),Not Stated,19 Years,Male,Full,5 Years,3.50,3.50,396874,United States,2017,419041.11
19314,Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?,"Pre-exposure prophylaxis (PrEP) targeting high-risk men who have sex with men (MSM) has been shown to be a cost-effective HIV control measure. However, the approach could be a challenge in low HIV incidence places with a low proportion of high-risk MSM. To examine the impact of PrEP in such setting in Asia, we developed an epidemic model and conducted cost-effectiveness analysis using empirical multicentre clinical and HIV sequence data from HIV-infected MSM in Hong Kong, in conjunction with behavioural data of local MSM. Without PrEP, the HIV incidence (per 100 person-years) would increase from 1.1 to 1.6 between 2011 and 2021. PrEP could avert 3-63% of total new infections in a five-year period (2017-2021), the variability of which depends on the implementation strategies and combination with test-and-treat. However, under current market drug price in 2016, the incremental cost per quality-adjusted life-year gained (QALYG) of PrEP (USD1583136/QALYG) is almost 3 times higher than test-and-treat intervention alone (USD396874/QALYG). Assuming 93% fall of PrEP drug price and in combination with test-and-treat, putting 30% of MSM on non-targeting PrEP would be more feasible, cost-effective (USD268915/QALYG), and could avert more new infections (40%). PrEP could contribute to HIV epidemic control in a low incidence place.",2018-01-26579,30076362,Sci Rep,Ngai Sze Wong,2018,8 / 1,11641,No,30076362,"Ngai Sze Wong; Tsz Ho Kwan; Owen T Y Tsang; Man Po Lee; Wing Cheong Yam; Wilson Lam; Wai Shing Leung; Jacky M C Chan; Kai Man Ho; Shui Shan Lee; Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?, Sci Rep, 2018 Jan 10; 8(1):2045-2322; 11641",QALY,China,Not Stated,Pharmaceutical,"Plan B – generic price for PrEP drug; non-targeting approach, 10% PrEP coverage vs. None",Men who have sex with men (MSM),Not Stated,19 Years,Male,Full,5 Years,3.50,3.50,305830,United States,2017,322911.91
19315,Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?,"Pre-exposure prophylaxis (PrEP) targeting high-risk men who have sex with men (MSM) has been shown to be a cost-effective HIV control measure. However, the approach could be a challenge in low HIV incidence places with a low proportion of high-risk MSM. To examine the impact of PrEP in such setting in Asia, we developed an epidemic model and conducted cost-effectiveness analysis using empirical multicentre clinical and HIV sequence data from HIV-infected MSM in Hong Kong, in conjunction with behavioural data of local MSM. Without PrEP, the HIV incidence (per 100 person-years) would increase from 1.1 to 1.6 between 2011 and 2021. PrEP could avert 3-63% of total new infections in a five-year period (2017-2021), the variability of which depends on the implementation strategies and combination with test-and-treat. However, under current market drug price in 2016, the incremental cost per quality-adjusted life-year gained (QALYG) of PrEP (USD1583136/QALYG) is almost 3 times higher than test-and-treat intervention alone (USD396874/QALYG). Assuming 93% fall of PrEP drug price and in combination with test-and-treat, putting 30% of MSM on non-targeting PrEP would be more feasible, cost-effective (USD268915/QALYG), and could avert more new infections (40%). PrEP could contribute to HIV epidemic control in a low incidence place.",2018-01-26579,30076362,Sci Rep,Ngai Sze Wong,2018,8 / 1,11641,No,30076362,"Ngai Sze Wong; Tsz Ho Kwan; Owen T Y Tsang; Man Po Lee; Wing Cheong Yam; Wilson Lam; Wai Shing Leung; Jacky M C Chan; Kai Man Ho; Shui Shan Lee; Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?, Sci Rep, 2018 Jan 10; 8(1):2045-2322; 11641",QALY,China,Not Stated,Pharmaceutical,"Plan B – generic price for PrEP drug; non-targeting approach, 30% PrEP coverage vs. None",Men who have sex with men (MSM),Not Stated,19 Years,Male,Full,5 Years,3.50,3.50,268915,United States,2017,283935.05
19316,Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?,"Pre-exposure prophylaxis (PrEP) targeting high-risk men who have sex with men (MSM) has been shown to be a cost-effective HIV control measure. However, the approach could be a challenge in low HIV incidence places with a low proportion of high-risk MSM. To examine the impact of PrEP in such setting in Asia, we developed an epidemic model and conducted cost-effectiveness analysis using empirical multicentre clinical and HIV sequence data from HIV-infected MSM in Hong Kong, in conjunction with behavioural data of local MSM. Without PrEP, the HIV incidence (per 100 person-years) would increase from 1.1 to 1.6 between 2011 and 2021. PrEP could avert 3-63% of total new infections in a five-year period (2017-2021), the variability of which depends on the implementation strategies and combination with test-and-treat. However, under current market drug price in 2016, the incremental cost per quality-adjusted life-year gained (QALYG) of PrEP (USD1583136/QALYG) is almost 3 times higher than test-and-treat intervention alone (USD396874/QALYG). Assuming 93% fall of PrEP drug price and in combination with test-and-treat, putting 30% of MSM on non-targeting PrEP would be more feasible, cost-effective (USD268915/QALYG), and could avert more new infections (40%). PrEP could contribute to HIV epidemic control in a low incidence place.",2018-01-26579,30076362,Sci Rep,Ngai Sze Wong,2018,8 / 1,11641,No,30076362,"Ngai Sze Wong; Tsz Ho Kwan; Owen T Y Tsang; Man Po Lee; Wing Cheong Yam; Wilson Lam; Wai Shing Leung; Jacky M C Chan; Kai Man Ho; Shui Shan Lee; Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?, Sci Rep, 2018 Jan 10; 8(1):2045-2322; 11641",QALY,China,Not Stated,Pharmaceutical,"Plan B – generic price for PrEP drug; non-targeting approach, 90% PrEP coverage vs. None",Men who have sex with men (MSM),Not Stated,19 Years,Male,Full,5 Years,3.50,3.50,299803,United States,2017,316548.28
19317,Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?,"Pre-exposure prophylaxis (PrEP) targeting high-risk men who have sex with men (MSM) has been shown to be a cost-effective HIV control measure. However, the approach could be a challenge in low HIV incidence places with a low proportion of high-risk MSM. To examine the impact of PrEP in such setting in Asia, we developed an epidemic model and conducted cost-effectiveness analysis using empirical multicentre clinical and HIV sequence data from HIV-infected MSM in Hong Kong, in conjunction with behavioural data of local MSM. Without PrEP, the HIV incidence (per 100 person-years) would increase from 1.1 to 1.6 between 2011 and 2021. PrEP could avert 3-63% of total new infections in a five-year period (2017-2021), the variability of which depends on the implementation strategies and combination with test-and-treat. However, under current market drug price in 2016, the incremental cost per quality-adjusted life-year gained (QALYG) of PrEP (USD1583136/QALYG) is almost 3 times higher than test-and-treat intervention alone (USD396874/QALYG). Assuming 93% fall of PrEP drug price and in combination with test-and-treat, putting 30% of MSM on non-targeting PrEP would be more feasible, cost-effective (USD268915/QALYG), and could avert more new infections (40%). PrEP could contribute to HIV epidemic control in a low incidence place.",2018-01-26579,30076362,Sci Rep,Ngai Sze Wong,2018,8 / 1,11641,No,30076362,"Ngai Sze Wong; Tsz Ho Kwan; Owen T Y Tsang; Man Po Lee; Wing Cheong Yam; Wilson Lam; Wai Shing Leung; Jacky M C Chan; Kai Man Ho; Shui Shan Lee; Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?, Sci Rep, 2018 Jan 10; 8(1):2045-2322; 11641",QALY,China,Not Stated,Pharmaceutical,"Plan B – generic price for PrEP drug; targeting approach, 10% PrEP coverage vs. None",Men who have sex with men (MSM),Not Stated,19 Years,Male,Full,5 Years,3.50,3.50,331116,United States,2017,349610.24
19318,Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?,"Pre-exposure prophylaxis (PrEP) targeting high-risk men who have sex with men (MSM) has been shown to be a cost-effective HIV control measure. However, the approach could be a challenge in low HIV incidence places with a low proportion of high-risk MSM. To examine the impact of PrEP in such setting in Asia, we developed an epidemic model and conducted cost-effectiveness analysis using empirical multicentre clinical and HIV sequence data from HIV-infected MSM in Hong Kong, in conjunction with behavioural data of local MSM. Without PrEP, the HIV incidence (per 100 person-years) would increase from 1.1 to 1.6 between 2011 and 2021. PrEP could avert 3-63% of total new infections in a five-year period (2017-2021), the variability of which depends on the implementation strategies and combination with test-and-treat. However, under current market drug price in 2016, the incremental cost per quality-adjusted life-year gained (QALYG) of PrEP (USD1583136/QALYG) is almost 3 times higher than test-and-treat intervention alone (USD396874/QALYG). Assuming 93% fall of PrEP drug price and in combination with test-and-treat, putting 30% of MSM on non-targeting PrEP would be more feasible, cost-effective (USD268915/QALYG), and could avert more new infections (40%). PrEP could contribute to HIV epidemic control in a low incidence place.",2018-01-26579,30076362,Sci Rep,Ngai Sze Wong,2018,8 / 1,11641,No,30076362,"Ngai Sze Wong; Tsz Ho Kwan; Owen T Y Tsang; Man Po Lee; Wing Cheong Yam; Wilson Lam; Wai Shing Leung; Jacky M C Chan; Kai Man Ho; Shui Shan Lee; Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?, Sci Rep, 2018 Jan 10; 8(1):2045-2322; 11641",QALY,China,Not Stated,Pharmaceutical,"Plan B – generic price for PrEP drug; targeting approach, 30% PrEP coverage vs. None",Men who have sex with men (MSM),Not Stated,19 Years,Male,Full,5 Years,3.50,3.50,276227,United States,2017,291655.46
19319,Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?,"Pre-exposure prophylaxis (PrEP) targeting high-risk men who have sex with men (MSM) has been shown to be a cost-effective HIV control measure. However, the approach could be a challenge in low HIV incidence places with a low proportion of high-risk MSM. To examine the impact of PrEP in such setting in Asia, we developed an epidemic model and conducted cost-effectiveness analysis using empirical multicentre clinical and HIV sequence data from HIV-infected MSM in Hong Kong, in conjunction with behavioural data of local MSM. Without PrEP, the HIV incidence (per 100 person-years) would increase from 1.1 to 1.6 between 2011 and 2021. PrEP could avert 3-63% of total new infections in a five-year period (2017-2021), the variability of which depends on the implementation strategies and combination with test-and-treat. However, under current market drug price in 2016, the incremental cost per quality-adjusted life-year gained (QALYG) of PrEP (USD1583136/QALYG) is almost 3 times higher than test-and-treat intervention alone (USD396874/QALYG). Assuming 93% fall of PrEP drug price and in combination with test-and-treat, putting 30% of MSM on non-targeting PrEP would be more feasible, cost-effective (USD268915/QALYG), and could avert more new infections (40%). PrEP could contribute to HIV epidemic control in a low incidence place.",2018-01-26579,30076362,Sci Rep,Ngai Sze Wong,2018,8 / 1,11641,No,30076362,"Ngai Sze Wong; Tsz Ho Kwan; Owen T Y Tsang; Man Po Lee; Wing Cheong Yam; Wilson Lam; Wai Shing Leung; Jacky M C Chan; Kai Man Ho; Shui Shan Lee; Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?, Sci Rep, 2018 Jan 10; 8(1):2045-2322; 11641",QALY,China,Not Stated,Pharmaceutical,"Plan B – generic price for PrEP drug; targeting approach, 90% PrEP coverage vs. None",Men who have sex with men (MSM),Not Stated,19 Years,Male,Full,5 Years,3.50,3.50,247356,United States,2017,261171.89
19320,Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?,"Pre-exposure prophylaxis (PrEP) targeting high-risk men who have sex with men (MSM) has been shown to be a cost-effective HIV control measure. However, the approach could be a challenge in low HIV incidence places with a low proportion of high-risk MSM. To examine the impact of PrEP in such setting in Asia, we developed an epidemic model and conducted cost-effectiveness analysis using empirical multicentre clinical and HIV sequence data from HIV-infected MSM in Hong Kong, in conjunction with behavioural data of local MSM. Without PrEP, the HIV incidence (per 100 person-years) would increase from 1.1 to 1.6 between 2011 and 2021. PrEP could avert 3-63% of total new infections in a five-year period (2017-2021), the variability of which depends on the implementation strategies and combination with test-and-treat. However, under current market drug price in 2016, the incremental cost per quality-adjusted life-year gained (QALYG) of PrEP (USD1583136/QALYG) is almost 3 times higher than test-and-treat intervention alone (USD396874/QALYG). Assuming 93% fall of PrEP drug price and in combination with test-and-treat, putting 30% of MSM on non-targeting PrEP would be more feasible, cost-effective (USD268915/QALYG), and could avert more new infections (40%). PrEP could contribute to HIV epidemic control in a low incidence place.",2018-01-26579,30076362,Sci Rep,Ngai Sze Wong,2018,8 / 1,11641,No,30076362,"Ngai Sze Wong; Tsz Ho Kwan; Owen T Y Tsang; Man Po Lee; Wing Cheong Yam; Wilson Lam; Wai Shing Leung; Jacky M C Chan; Kai Man Ho; Shui Shan Lee; Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?, Sci Rep, 2018 Jan 10; 8(1):2045-2322; 11641",QALY,China,Not Stated,Pharmaceutical,"Plan C – zero cost for PrEP drug.; non-targeting approach, 10% PrEP coverage vs. None",Men who have sex with men (MSM),Not Stated,19 Years,Male,Full,5 Years,3.50,3.50,146335,United States,2017,154508.44
19321,Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?,"Pre-exposure prophylaxis (PrEP) targeting high-risk men who have sex with men (MSM) has been shown to be a cost-effective HIV control measure. However, the approach could be a challenge in low HIV incidence places with a low proportion of high-risk MSM. To examine the impact of PrEP in such setting in Asia, we developed an epidemic model and conducted cost-effectiveness analysis using empirical multicentre clinical and HIV sequence data from HIV-infected MSM in Hong Kong, in conjunction with behavioural data of local MSM. Without PrEP, the HIV incidence (per 100 person-years) would increase from 1.1 to 1.6 between 2011 and 2021. PrEP could avert 3-63% of total new infections in a five-year period (2017-2021), the variability of which depends on the implementation strategies and combination with test-and-treat. However, under current market drug price in 2016, the incremental cost per quality-adjusted life-year gained (QALYG) of PrEP (USD1583136/QALYG) is almost 3 times higher than test-and-treat intervention alone (USD396874/QALYG). Assuming 93% fall of PrEP drug price and in combination with test-and-treat, putting 30% of MSM on non-targeting PrEP would be more feasible, cost-effective (USD268915/QALYG), and could avert more new infections (40%). PrEP could contribute to HIV epidemic control in a low incidence place.",2018-01-26579,30076362,Sci Rep,Ngai Sze Wong,2018,8 / 1,11641,No,30076362,"Ngai Sze Wong; Tsz Ho Kwan; Owen T Y Tsang; Man Po Lee; Wing Cheong Yam; Wilson Lam; Wai Shing Leung; Jacky M C Chan; Kai Man Ho; Shui Shan Lee; Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?, Sci Rep, 2018 Jan 10; 8(1):2045-2322; 11641",QALY,China,Not Stated,Pharmaceutical,"Plan C – zero cost for PrEP drug.; non-targeting approach, 30% PrEP coverage vs. None",Men who have sex with men (MSM),Not Stated,19 Years,Male,Full,5 Years,3.50,3.50,137545,United States,2017,145227.48
19322,Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?,"Pre-exposure prophylaxis (PrEP) targeting high-risk men who have sex with men (MSM) has been shown to be a cost-effective HIV control measure. However, the approach could be a challenge in low HIV incidence places with a low proportion of high-risk MSM. To examine the impact of PrEP in such setting in Asia, we developed an epidemic model and conducted cost-effectiveness analysis using empirical multicentre clinical and HIV sequence data from HIV-infected MSM in Hong Kong, in conjunction with behavioural data of local MSM. Without PrEP, the HIV incidence (per 100 person-years) would increase from 1.1 to 1.6 between 2011 and 2021. PrEP could avert 3-63% of total new infections in a five-year period (2017-2021), the variability of which depends on the implementation strategies and combination with test-and-treat. However, under current market drug price in 2016, the incremental cost per quality-adjusted life-year gained (QALYG) of PrEP (USD1583136/QALYG) is almost 3 times higher than test-and-treat intervention alone (USD396874/QALYG). Assuming 93% fall of PrEP drug price and in combination with test-and-treat, putting 30% of MSM on non-targeting PrEP would be more feasible, cost-effective (USD268915/QALYG), and could avert more new infections (40%). PrEP could contribute to HIV epidemic control in a low incidence place.",2018-01-26579,30076362,Sci Rep,Ngai Sze Wong,2018,8 / 1,11641,No,30076362,"Ngai Sze Wong; Tsz Ho Kwan; Owen T Y Tsang; Man Po Lee; Wing Cheong Yam; Wilson Lam; Wai Shing Leung; Jacky M C Chan; Kai Man Ho; Shui Shan Lee; Pre-exposure prophylaxis (PrEP) for MSM in low HIV incidence places: should high risk individuals be targeted?, Sci Rep, 2018 Jan 10; 8(1):2045-2322; 11641",QALY,China,Not Stated,Pharmaceutical,"Plan C – zero cost for PrEP drug; non-targeting approach, 90% PrEP coverage vs. None",Men who have sex with men (MSM),Not Stated,19 Years,Male,Full,5 Years,3.50,3.50,170358,United States,2017,179873.22
