index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
33923,Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar.,"Plague (Yersinia pestis) remains endemic in certain parts of the world. We assessed the cost-effectiveness of plague control interventions recommended by the World Health Organization with particular consideration to intervention coverage and timing. We developed a dynamic model of the spread of plague between interacting populations of humans, rats, and fleas and performed a cost-effectiveness analysis calibrated to a 2017 Madagascar outbreak. We assessed three interventions alone and in combination: expanded access to antibiotic treatment with doxycycline, mass distribution of doxycycline prophylaxis, and mass distribution of malathion. We varied intervention timing and coverage levels. We calculated costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios from a healthcare perspective. The preferred intervention, using a cost-effectiveness threshold of $1350/QALY (GDP per capita in Madagascar), was expanded access to antibiotic treatment with doxycycline with 100% coverage starting immediately after the first reported case, gaining 543 QALYs at an incremental cost of $1023/QALY gained. Sensitivity analyses support expanded access to antibiotic treatment and leave open the possibility that mass distribution of doxycycline prophylaxis or mass distribution of malathion could be cost-effective. Our analysis highlights the potential for rapid expansion of access to doxycycline upon recognition of plague outbreaks to cost-effectively prevent future large-scale plague outbreaks and highlights the importance of intervention timing.",2021-01-42107,34208006,Trop Med Infect Dis,Giovanni Malloy,2021,6 / 2,,No,34208006,"Giovanni Malloy; Margaret Brandeau; Jeremy Goldhaber-Fiebert; Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar., Trop Med Infect Dis, 2021 Jun 11; 6(2):",QALY,Madagascar,Certain zoonotic bacterial diseases,None / Do Nothing,doxycycline treatment (100% expanded coverage) vs. doxycycline treatment (100% expanded coverage),Not Stated,Not Stated,0 Years,"Male, Female",Full,"5 Months, Lifetime",3.00,3.00,1023,United States,2017,1130.88
33924,Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar.,"Plague (Yersinia pestis) remains endemic in certain parts of the world. We assessed the cost-effectiveness of plague control interventions recommended by the World Health Organization with particular consideration to intervention coverage and timing. We developed a dynamic model of the spread of plague between interacting populations of humans, rats, and fleas and performed a cost-effectiveness analysis calibrated to a 2017 Madagascar outbreak. We assessed three interventions alone and in combination: expanded access to antibiotic treatment with doxycycline, mass distribution of doxycycline prophylaxis, and mass distribution of malathion. We varied intervention timing and coverage levels. We calculated costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios from a healthcare perspective. The preferred intervention, using a cost-effectiveness threshold of $1350/QALY (GDP per capita in Madagascar), was expanded access to antibiotic treatment with doxycycline with 100% coverage starting immediately after the first reported case, gaining 543 QALYs at an incremental cost of $1023/QALY gained. Sensitivity analyses support expanded access to antibiotic treatment and leave open the possibility that mass distribution of doxycycline prophylaxis or mass distribution of malathion could be cost-effective. Our analysis highlights the potential for rapid expansion of access to doxycycline upon recognition of plague outbreaks to cost-effectively prevent future large-scale plague outbreaks and highlights the importance of intervention timing.",2021-01-42107,34208006,Trop Med Infect Dis,Giovanni Malloy,2021,6 / 2,,No,34208006,"Giovanni Malloy; Margaret Brandeau; Jeremy Goldhaber-Fiebert; Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar., Trop Med Infect Dis, 2021 Jun 11; 6(2):",QALY,Madagascar,Certain zoonotic bacterial diseases,Pharmaceutical,doxycycline treatment (100% expanded coverage) vs. doxycycline treatment ( 100% expanded coverage),Not Stated,Not Stated,0 Years,"Male, Female",Full,"5 Months, Lifetime",3.00,3.00,1581,United States,2017,1747.73
33925,Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar.,"Plague (Yersinia pestis) remains endemic in certain parts of the world. We assessed the cost-effectiveness of plague control interventions recommended by the World Health Organization with particular consideration to intervention coverage and timing. We developed a dynamic model of the spread of plague between interacting populations of humans, rats, and fleas and performed a cost-effectiveness analysis calibrated to a 2017 Madagascar outbreak. We assessed three interventions alone and in combination: expanded access to antibiotic treatment with doxycycline, mass distribution of doxycycline prophylaxis, and mass distribution of malathion. We varied intervention timing and coverage levels. We calculated costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios from a healthcare perspective. The preferred intervention, using a cost-effectiveness threshold of $1350/QALY (GDP per capita in Madagascar), was expanded access to antibiotic treatment with doxycycline with 100% coverage starting immediately after the first reported case, gaining 543 QALYs at an incremental cost of $1023/QALY gained. Sensitivity analyses support expanded access to antibiotic treatment and leave open the possibility that mass distribution of doxycycline prophylaxis or mass distribution of malathion could be cost-effective. Our analysis highlights the potential for rapid expansion of access to doxycycline upon recognition of plague outbreaks to cost-effectively prevent future large-scale plague outbreaks and highlights the importance of intervention timing.",2021-01-42107,34208006,Trop Med Infect Dis,Giovanni Malloy,2021,6 / 2,,No,34208006,"Giovanni Malloy; Margaret Brandeau; Jeremy Goldhaber-Fiebert; Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar., Trop Med Infect Dis, 2021 Jun 11; 6(2):",QALY,Madagascar,Certain zoonotic bacterial diseases,Pharmaceutical,doxycycline treatment (100% expanded coverage) vs. doxycycline treatment (100% expanded coverage),Not Stated,Not Stated,0 Years,"Male, Female",Full,"5 Months, Lifetime",3.00,3.00,2169,United States,2017,2397.74
33926,Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar.,"Plague (Yersinia pestis) remains endemic in certain parts of the world. We assessed the cost-effectiveness of plague control interventions recommended by the World Health Organization with particular consideration to intervention coverage and timing. We developed a dynamic model of the spread of plague between interacting populations of humans, rats, and fleas and performed a cost-effectiveness analysis calibrated to a 2017 Madagascar outbreak. We assessed three interventions alone and in combination: expanded access to antibiotic treatment with doxycycline, mass distribution of doxycycline prophylaxis, and mass distribution of malathion. We varied intervention timing and coverage levels. We calculated costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios from a healthcare perspective. The preferred intervention, using a cost-effectiveness threshold of $1350/QALY (GDP per capita in Madagascar), was expanded access to antibiotic treatment with doxycycline with 100% coverage starting immediately after the first reported case, gaining 543 QALYs at an incremental cost of $1023/QALY gained. Sensitivity analyses support expanded access to antibiotic treatment and leave open the possibility that mass distribution of doxycycline prophylaxis or mass distribution of malathion could be cost-effective. Our analysis highlights the potential for rapid expansion of access to doxycycline upon recognition of plague outbreaks to cost-effectively prevent future large-scale plague outbreaks and highlights the importance of intervention timing.",2021-01-42107,34208006,Trop Med Infect Dis,Giovanni Malloy,2021,6 / 2,,No,34208006,"Giovanni Malloy; Margaret Brandeau; Jeremy Goldhaber-Fiebert; Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar., Trop Med Infect Dis, 2021 Jun 11; 6(2):",QALY,Madagascar,Certain zoonotic bacterial diseases,Pharmaceutical,doxycycline treatment (100% expanded coverage) vs. doxycycline treatment (100% expanded coverage),Not Stated,Not Stated,0 Years,"Male, Female",Full,"5 Months, Lifetime",3.00,3.00,2917,United States,2017,3224.62
33927,Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar.,"Plague (Yersinia pestis) remains endemic in certain parts of the world. We assessed the cost-effectiveness of plague control interventions recommended by the World Health Organization with particular consideration to intervention coverage and timing. We developed a dynamic model of the spread of plague between interacting populations of humans, rats, and fleas and performed a cost-effectiveness analysis calibrated to a 2017 Madagascar outbreak. We assessed three interventions alone and in combination: expanded access to antibiotic treatment with doxycycline, mass distribution of doxycycline prophylaxis, and mass distribution of malathion. We varied intervention timing and coverage levels. We calculated costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios from a healthcare perspective. The preferred intervention, using a cost-effectiveness threshold of $1350/QALY (GDP per capita in Madagascar), was expanded access to antibiotic treatment with doxycycline with 100% coverage starting immediately after the first reported case, gaining 543 QALYs at an incremental cost of $1023/QALY gained. Sensitivity analyses support expanded access to antibiotic treatment and leave open the possibility that mass distribution of doxycycline prophylaxis or mass distribution of malathion could be cost-effective. Our analysis highlights the potential for rapid expansion of access to doxycycline upon recognition of plague outbreaks to cost-effectively prevent future large-scale plague outbreaks and highlights the importance of intervention timing.",2021-01-42107,34208006,Trop Med Infect Dis,Giovanni Malloy,2021,6 / 2,,No,34208006,"Giovanni Malloy; Margaret Brandeau; Jeremy Goldhaber-Fiebert; Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar., Trop Med Infect Dis, 2021 Jun 11; 6(2):",QALY,Madagascar,Certain zoonotic bacterial diseases,Pharmaceutical,doxycycline treatment (100% expanded coverage) vs. doxycycline treatment ( 100% expanded coverage),Not Stated,Not Stated,0 Years,"Male, Female",Full,"5 Months, Lifetime",3.00,3.00,3857,United States,2017,4263.75
33928,Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar.,"Plague (Yersinia pestis) remains endemic in certain parts of the world. We assessed the cost-effectiveness of plague control interventions recommended by the World Health Organization with particular consideration to intervention coverage and timing. We developed a dynamic model of the spread of plague between interacting populations of humans, rats, and fleas and performed a cost-effectiveness analysis calibrated to a 2017 Madagascar outbreak. We assessed three interventions alone and in combination: expanded access to antibiotic treatment with doxycycline, mass distribution of doxycycline prophylaxis, and mass distribution of malathion. We varied intervention timing and coverage levels. We calculated costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios from a healthcare perspective. The preferred intervention, using a cost-effectiveness threshold of $1350/QALY (GDP per capita in Madagascar), was expanded access to antibiotic treatment with doxycycline with 100% coverage starting immediately after the first reported case, gaining 543 QALYs at an incremental cost of $1023/QALY gained. Sensitivity analyses support expanded access to antibiotic treatment and leave open the possibility that mass distribution of doxycycline prophylaxis or mass distribution of malathion could be cost-effective. Our analysis highlights the potential for rapid expansion of access to doxycycline upon recognition of plague outbreaks to cost-effectively prevent future large-scale plague outbreaks and highlights the importance of intervention timing.",2021-01-42107,34208006,Trop Med Infect Dis,Giovanni Malloy,2021,6 / 2,,No,34208006,"Giovanni Malloy; Margaret Brandeau; Jeremy Goldhaber-Fiebert; Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar., Trop Med Infect Dis, 2021 Jun 11; 6(2):",QALY,Madagascar,Certain zoonotic bacterial diseases,Pharmaceutical,doxycycline treatment ( 100% expanded coverage) vs. doxycycline treatment (100% expanded coverage),Not Stated,Not Stated,0 Years,"Male, Female",Full,"5 Months, Lifetime",3.00,3.00,5027,United States,2017,5557.14
33929,Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar.,"Plague (Yersinia pestis) remains endemic in certain parts of the world. We assessed the cost-effectiveness of plague control interventions recommended by the World Health Organization with particular consideration to intervention coverage and timing. We developed a dynamic model of the spread of plague between interacting populations of humans, rats, and fleas and performed a cost-effectiveness analysis calibrated to a 2017 Madagascar outbreak. We assessed three interventions alone and in combination: expanded access to antibiotic treatment with doxycycline, mass distribution of doxycycline prophylaxis, and mass distribution of malathion. We varied intervention timing and coverage levels. We calculated costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios from a healthcare perspective. The preferred intervention, using a cost-effectiveness threshold of $1350/QALY (GDP per capita in Madagascar), was expanded access to antibiotic treatment with doxycycline with 100% coverage starting immediately after the first reported case, gaining 543 QALYs at an incremental cost of $1023/QALY gained. Sensitivity analyses support expanded access to antibiotic treatment and leave open the possibility that mass distribution of doxycycline prophylaxis or mass distribution of malathion could be cost-effective. Our analysis highlights the potential for rapid expansion of access to doxycycline upon recognition of plague outbreaks to cost-effectively prevent future large-scale plague outbreaks and highlights the importance of intervention timing.",2021-01-42107,34208006,Trop Med Infect Dis,Giovanni Malloy,2021,6 / 2,,No,34208006,"Giovanni Malloy; Margaret Brandeau; Jeremy Goldhaber-Fiebert; Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar., Trop Med Infect Dis, 2021 Jun 11; 6(2):",QALY,Madagascar,Certain zoonotic bacterial diseases,Pharmaceutical,doxycycline treatment ( 100% expanded coverage) vs. doxycycline treatment ( 100% expanded coverage),Not Stated,Not Stated,0 Years,"Male, Female",Full,"5 Months, Lifetime",3.00,3.00,6465,United States,2017,7146.79
33930,Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar.,"Plague (Yersinia pestis) remains endemic in certain parts of the world. We assessed the cost-effectiveness of plague control interventions recommended by the World Health Organization with particular consideration to intervention coverage and timing. We developed a dynamic model of the spread of plague between interacting populations of humans, rats, and fleas and performed a cost-effectiveness analysis calibrated to a 2017 Madagascar outbreak. We assessed three interventions alone and in combination: expanded access to antibiotic treatment with doxycycline, mass distribution of doxycycline prophylaxis, and mass distribution of malathion. We varied intervention timing and coverage levels. We calculated costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios from a healthcare perspective. The preferred intervention, using a cost-effectiveness threshold of $1350/QALY (GDP per capita in Madagascar), was expanded access to antibiotic treatment with doxycycline with 100% coverage starting immediately after the first reported case, gaining 543 QALYs at an incremental cost of $1023/QALY gained. Sensitivity analyses support expanded access to antibiotic treatment and leave open the possibility that mass distribution of doxycycline prophylaxis or mass distribution of malathion could be cost-effective. Our analysis highlights the potential for rapid expansion of access to doxycycline upon recognition of plague outbreaks to cost-effectively prevent future large-scale plague outbreaks and highlights the importance of intervention timing.",2021-01-42107,34208006,Trop Med Infect Dis,Giovanni Malloy,2021,6 / 2,,No,34208006,"Giovanni Malloy; Margaret Brandeau; Jeremy Goldhaber-Fiebert; Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar., Trop Med Infect Dis, 2021 Jun 11; 6(2):",QALY,Madagascar,Certain zoonotic bacterial diseases,Environmental,doxycycline treatment ( 100% expanded coverage) vs. doxycycline treatment ( 100% expanded coverage),Not Stated,Not Stated,0 Years,"Male, Female",Full,"5 Months, Lifetime",3.00,3.00,7584,United States,2017,8383.8
33931,Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar.,"Plague (Yersinia pestis) remains endemic in certain parts of the world. We assessed the cost-effectiveness of plague control interventions recommended by the World Health Organization with particular consideration to intervention coverage and timing. We developed a dynamic model of the spread of plague between interacting populations of humans, rats, and fleas and performed a cost-effectiveness analysis calibrated to a 2017 Madagascar outbreak. We assessed three interventions alone and in combination: expanded access to antibiotic treatment with doxycycline, mass distribution of doxycycline prophylaxis, and mass distribution of malathion. We varied intervention timing and coverage levels. We calculated costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios from a healthcare perspective. The preferred intervention, using a cost-effectiveness threshold of $1350/QALY (GDP per capita in Madagascar), was expanded access to antibiotic treatment with doxycycline with 100% coverage starting immediately after the first reported case, gaining 543 QALYs at an incremental cost of $1023/QALY gained. Sensitivity analyses support expanded access to antibiotic treatment and leave open the possibility that mass distribution of doxycycline prophylaxis or mass distribution of malathion could be cost-effective. Our analysis highlights the potential for rapid expansion of access to doxycycline upon recognition of plague outbreaks to cost-effectively prevent future large-scale plague outbreaks and highlights the importance of intervention timing.",2021-01-42107,34208006,Trop Med Infect Dis,Giovanni Malloy,2021,6 / 2,,No,34208006,"Giovanni Malloy; Margaret Brandeau; Jeremy Goldhaber-Fiebert; Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar., Trop Med Infect Dis, 2021 Jun 11; 6(2):",QALY,Madagascar,Certain zoonotic bacterial diseases,Environmental,doxycycline treatment ( 100% expanded coverage) vs. doxycycline treatment ( 100% expanded coverage),Not Stated,Not Stated,0 Years,"Male, Female",Full,"5 Months, Lifetime",3.00,3.00,8658,United States,2017,9571.06
33932,Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar.,"Plague (Yersinia pestis) remains endemic in certain parts of the world. We assessed the cost-effectiveness of plague control interventions recommended by the World Health Organization with particular consideration to intervention coverage and timing. We developed a dynamic model of the spread of plague between interacting populations of humans, rats, and fleas and performed a cost-effectiveness analysis calibrated to a 2017 Madagascar outbreak. We assessed three interventions alone and in combination: expanded access to antibiotic treatment with doxycycline, mass distribution of doxycycline prophylaxis, and mass distribution of malathion. We varied intervention timing and coverage levels. We calculated costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios from a healthcare perspective. The preferred intervention, using a cost-effectiveness threshold of $1350/QALY (GDP per capita in Madagascar), was expanded access to antibiotic treatment with doxycycline with 100% coverage starting immediately after the first reported case, gaining 543 QALYs at an incremental cost of $1023/QALY gained. Sensitivity analyses support expanded access to antibiotic treatment and leave open the possibility that mass distribution of doxycycline prophylaxis or mass distribution of malathion could be cost-effective. Our analysis highlights the potential for rapid expansion of access to doxycycline upon recognition of plague outbreaks to cost-effectively prevent future large-scale plague outbreaks and highlights the importance of intervention timing.",2021-01-42107,34208006,Trop Med Infect Dis,Giovanni Malloy,2021,6 / 2,,No,34208006,"Giovanni Malloy; Margaret Brandeau; Jeremy Goldhaber-Fiebert; Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar., Trop Med Infect Dis, 2021 Jun 11; 6(2):",QALY,Madagascar,Certain zoonotic bacterial diseases,Environmental,doxycycline treatment ( 100% expanded coverage) vs. doxycycline treatment ( 100% expanded coverage),Not Stated,Not Stated,0 Years,"Male, Female",Full,"5 Months, Lifetime",3.00,3.00,10310,United States,2017,11397.28
33933,Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar.,"Plague (Yersinia pestis) remains endemic in certain parts of the world. We assessed the cost-effectiveness of plague control interventions recommended by the World Health Organization with particular consideration to intervention coverage and timing. We developed a dynamic model of the spread of plague between interacting populations of humans, rats, and fleas and performed a cost-effectiveness analysis calibrated to a 2017 Madagascar outbreak. We assessed three interventions alone and in combination: expanded access to antibiotic treatment with doxycycline, mass distribution of doxycycline prophylaxis, and mass distribution of malathion. We varied intervention timing and coverage levels. We calculated costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios from a healthcare perspective. The preferred intervention, using a cost-effectiveness threshold of $1350/QALY (GDP per capita in Madagascar), was expanded access to antibiotic treatment with doxycycline with 100% coverage starting immediately after the first reported case, gaining 543 QALYs at an incremental cost of $1023/QALY gained. Sensitivity analyses support expanded access to antibiotic treatment and leave open the possibility that mass distribution of doxycycline prophylaxis or mass distribution of malathion could be cost-effective. Our analysis highlights the potential for rapid expansion of access to doxycycline upon recognition of plague outbreaks to cost-effectively prevent future large-scale plague outbreaks and highlights the importance of intervention timing.",2021-01-42107,34208006,Trop Med Infect Dis,Giovanni Malloy,2021,6 / 2,,No,34208006,"Giovanni Malloy; Margaret Brandeau; Jeremy Goldhaber-Fiebert; Modeling the Cost-Effectiveness of Interventions to Prevent Plague in Madagascar., Trop Med Infect Dis, 2021 Jun 11; 6(2):",QALY,Madagascar,Certain zoonotic bacterial diseases,Environmental,doxycycline treatment ( 100% expanded coverage) vs. doxycycline treatment ( 100% expanded coverage),Not Stated,Not Stated,0 Years,"Male, Female",Full,"5 Months, Lifetime",3.00,3.00,11470,United States,2017,12679.61
