index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
25911,Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions,"BACKGROUND: International evidence on the cost and effects of interventions for reducing the global burden of depression remain scarce. Aims To estimate the population-level cost-effectiveness of evidence-based depression interventions and their contribution towards reducing current burden. METHOD: Primary-care-based depression interventions were modelled at the level of whole populations in 14 epidemiological subregions of the world. Total population-level costs (in international dollars or I$) and effectiveness (disability adjusted life years (DALYs) averted) were combined to form average and incremental cost-effectiveness ratios. RESULTS: Evaluated interventions have the potential to reduce the current burden of depression by 10-30%. Pharmacotherapy with older antidepressant drugs, with or without proactive collaborative care, are currently more cost-effective strategies than those using newer antidepressants, particularly in lower-income subregions. CONCLUSIONS: Even in resource-poor regions, each DALYaverted by efficient depression treatments in primary care costs less than 1 year of average per capita income, making such interventions a cost-effective use of health resources. However, current levels of burden can only be reduced significantly if there is a substantial increase substantial increase in treatment coverage.",2004-99-00329,15123502,Br J Psychiatry,Dan Chisholm,2004,184 /,393-403,No,15123502,"Dan Chisholm; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions, Br J Psychiatry, 2004-May; 184():0007-1250; 393-403",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical","Older antidepressants: tricyclic antidepressants (TCAs, e.g. imipramine, amitriptyline) vs. None",Not Stated,Not Stated,6 Years,"Female, Male",Full,,3,3,1108,United States,2000,1665.29
25912,Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions,"BACKGROUND: International evidence on the cost and effects of interventions for reducing the global burden of depression remain scarce. Aims To estimate the population-level cost-effectiveness of evidence-based depression interventions and their contribution towards reducing current burden. METHOD: Primary-care-based depression interventions were modelled at the level of whole populations in 14 epidemiological subregions of the world. Total population-level costs (in international dollars or I$) and effectiveness (disability adjusted life years (DALYs) averted) were combined to form average and incremental cost-effectiveness ratios. RESULTS: Evaluated interventions have the potential to reduce the current burden of depression by 10-30%. Pharmacotherapy with older antidepressant drugs, with or without proactive collaborative care, are currently more cost-effective strategies than those using newer antidepressants, particularly in lower-income subregions. CONCLUSIONS: Even in resource-poor regions, each DALYaverted by efficient depression treatments in primary care costs less than 1 year of average per capita income, making such interventions a cost-effective use of health resources. However, current levels of burden can only be reduced significantly if there is a substantial increase substantial increase in treatment coverage.",2004-99-00329,15123502,Br J Psychiatry,Dan Chisholm,2004,184 /,393-403,No,15123502,"Dan Chisholm; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions, Br J Psychiatry, 2004-May; 184():0007-1250; 393-403",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical","Newer antidepressants: selective serotonin reuptake inhibitors (SSRIs, e.g. fluoxetine) vs. None",Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,1443,United States,2000,2168.78
25913,Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions,"BACKGROUND: International evidence on the cost and effects of interventions for reducing the global burden of depression remain scarce. Aims To estimate the population-level cost-effectiveness of evidence-based depression interventions and their contribution towards reducing current burden. METHOD: Primary-care-based depression interventions were modelled at the level of whole populations in 14 epidemiological subregions of the world. Total population-level costs (in international dollars or I$) and effectiveness (disability adjusted life years (DALYs) averted) were combined to form average and incremental cost-effectiveness ratios. RESULTS: Evaluated interventions have the potential to reduce the current burden of depression by 10-30%. Pharmacotherapy with older antidepressant drugs, with or without proactive collaborative care, are currently more cost-effective strategies than those using newer antidepressants, particularly in lower-income subregions. CONCLUSIONS: Even in resource-poor regions, each DALYaverted by efficient depression treatments in primary care costs less than 1 year of average per capita income, making such interventions a cost-effective use of health resources. However, current levels of burden can only be reduced significantly if there is a substantial increase substantial increase in treatment coverage.",2004-99-00329,15123502,Br J Psychiatry,Dan Chisholm,2004,184 /,393-403,No,15123502,"Dan Chisholm; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions, Br J Psychiatry, 2004-May; 184():0007-1250; 393-403",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Brief psychotherapy: brief cognitive therapy or problem-solving treatment vs. None,Not Stated,Not Stated,6 Years,"Female, Male",Full,,3,3,1378,United States,2000,2071.09
25914,Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions,"BACKGROUND: International evidence on the cost and effects of interventions for reducing the global burden of depression remain scarce. Aims To estimate the population-level cost-effectiveness of evidence-based depression interventions and their contribution towards reducing current burden. METHOD: Primary-care-based depression interventions were modelled at the level of whole populations in 14 epidemiological subregions of the world. Total population-level costs (in international dollars or I$) and effectiveness (disability adjusted life years (DALYs) averted) were combined to form average and incremental cost-effectiveness ratios. RESULTS: Evaluated interventions have the potential to reduce the current burden of depression by 10-30%. Pharmacotherapy with older antidepressant drugs, with or without proactive collaborative care, are currently more cost-effective strategies than those using newer antidepressants, particularly in lower-income subregions. CONCLUSIONS: Even in resource-poor regions, each DALYaverted by efficient depression treatments in primary care costs less than 1 year of average per capita income, making such interventions a cost-effective use of health resources. However, current levels of burden can only be reduced significantly if there is a substantial increase substantial increase in treatment coverage.",2004-99-00329,15123502,Br J Psychiatry,Dan Chisholm,2004,184 /,393-403,No,15123502,"Dan Chisholm; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions, Br J Psychiatry, 2004-May; 184():0007-1250; 393-403",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical","Older antidepressants (tricyclic antidepressants (TCAs, e.g. imipramine, amitriptyline)) plus brief psychotherapy (brief cognitive therapy or problem-solving treatment) vs. None",Not Stated,Not Stated,6 Years,"Female, Male",Full,,3,3,1350,United States,2000,2029.01
25915,Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions,"BACKGROUND: International evidence on the cost and effects of interventions for reducing the global burden of depression remain scarce. Aims To estimate the population-level cost-effectiveness of evidence-based depression interventions and their contribution towards reducing current burden. METHOD: Primary-care-based depression interventions were modelled at the level of whole populations in 14 epidemiological subregions of the world. Total population-level costs (in international dollars or I$) and effectiveness (disability adjusted life years (DALYs) averted) were combined to form average and incremental cost-effectiveness ratios. RESULTS: Evaluated interventions have the potential to reduce the current burden of depression by 10-30%. Pharmacotherapy with older antidepressant drugs, with or without proactive collaborative care, are currently more cost-effective strategies than those using newer antidepressants, particularly in lower-income subregions. CONCLUSIONS: Even in resource-poor regions, each DALYaverted by efficient depression treatments in primary care costs less than 1 year of average per capita income, making such interventions a cost-effective use of health resources. However, current levels of burden can only be reduced significantly if there is a substantial increase substantial increase in treatment coverage.",2004-99-00329,15123502,Br J Psychiatry,Dan Chisholm,2004,184 /,393-403,No,15123502,"Dan Chisholm; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions, Br J Psychiatry, 2004-May; 184():0007-1250; 393-403",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical","Newer antidepressants (selective serotonin reuptake inhibitors (SSRIs, e.g. fluoxetine)) plus brief psychotherapy ((brief cognitive therapy or problem-solving treatment)) vs. None",Not Stated,Not Stated,6 Years,"Female, Male",Full,,3,3,1721,United States,2000,2586.61
25916,Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions,"BACKGROUND: International evidence on the cost and effects of interventions for reducing the global burden of depression remain scarce. Aims To estimate the population-level cost-effectiveness of evidence-based depression interventions and their contribution towards reducing current burden. METHOD: Primary-care-based depression interventions were modelled at the level of whole populations in 14 epidemiological subregions of the world. Total population-level costs (in international dollars or I$) and effectiveness (disability adjusted life years (DALYs) averted) were combined to form average and incremental cost-effectiveness ratios. RESULTS: Evaluated interventions have the potential to reduce the current burden of depression by 10-30%. Pharmacotherapy with older antidepressant drugs, with or without proactive collaborative care, are currently more cost-effective strategies than those using newer antidepressants, particularly in lower-income subregions. CONCLUSIONS: Even in resource-poor regions, each DALYaverted by efficient depression treatments in primary care costs less than 1 year of average per capita income, making such interventions a cost-effective use of health resources. However, current levels of burden can only be reduced significantly if there is a substantial increase substantial increase in treatment coverage.",2004-99-00329,15123502,Br J Psychiatry,Dan Chisholm,2004,184 /,393-403,No,15123502,"Dan Chisholm; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions, Br J Psychiatry, 2004-May; 184():0007-1250; 393-403",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical","Proactive collaborative care with older antidepressants (tricyclic antidepressants (TCAs, e.g. imipramine, amitriptyline)) vs. None",Not Stated,Not Stated,6 Years,"Female, Male",Full,,3,3,1553,United States,2000,2334.11
25917,Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions,"BACKGROUND: International evidence on the cost and effects of interventions for reducing the global burden of depression remain scarce. Aims To estimate the population-level cost-effectiveness of evidence-based depression interventions and their contribution towards reducing current burden. METHOD: Primary-care-based depression interventions were modelled at the level of whole populations in 14 epidemiological subregions of the world. Total population-level costs (in international dollars or I$) and effectiveness (disability adjusted life years (DALYs) averted) were combined to form average and incremental cost-effectiveness ratios. RESULTS: Evaluated interventions have the potential to reduce the current burden of depression by 10-30%. Pharmacotherapy with older antidepressant drugs, with or without proactive collaborative care, are currently more cost-effective strategies than those using newer antidepressants, particularly in lower-income subregions. CONCLUSIONS: Even in resource-poor regions, each DALYaverted by efficient depression treatments in primary care costs less than 1 year of average per capita income, making such interventions a cost-effective use of health resources. However, current levels of burden can only be reduced significantly if there is a substantial increase substantial increase in treatment coverage.",2004-99-00329,15123502,Br J Psychiatry,Dan Chisholm,2004,184 /,393-403,No,15123502,"Dan Chisholm; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions, Br J Psychiatry, 2004-May; 184():0007-1250; 393-403",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical","Proactive collaborative care with newer antidepressants (selective serotonin reuptake inhibitors (SSRIs, e.g. fluoxetine)) vs. None",Not Stated,Not Stated,6 Years,"Female, Male",Full,,3,3,2056,United States,2000,3090.1
25918,Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions,"BACKGROUND: International evidence on the cost and effects of interventions for reducing the global burden of depression remain scarce. Aims To estimate the population-level cost-effectiveness of evidence-based depression interventions and their contribution towards reducing current burden. METHOD: Primary-care-based depression interventions were modelled at the level of whole populations in 14 epidemiological subregions of the world. Total population-level costs (in international dollars or I$) and effectiveness (disability adjusted life years (DALYs) averted) were combined to form average and incremental cost-effectiveness ratios. RESULTS: Evaluated interventions have the potential to reduce the current burden of depression by 10-30%. Pharmacotherapy with older antidepressant drugs, with or without proactive collaborative care, are currently more cost-effective strategies than those using newer antidepressants, particularly in lower-income subregions. CONCLUSIONS: Even in resource-poor regions, each DALYaverted by efficient depression treatments in primary care costs less than 1 year of average per capita income, making such interventions a cost-effective use of health resources. However, current levels of burden can only be reduced significantly if there is a substantial increase substantial increase in treatment coverage.",2004-99-00329,15123502,Br J Psychiatry,Dan Chisholm,2004,184 /,393-403,No,15123502,"Dan Chisholm; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions, Br J Psychiatry, 2004-May; 184():0007-1250; 393-403",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical","Older antidepressants: tricyclic antidepressants (TCAs, e.g. imipramine, amitriptyline) vs. None",Not Stated,Not Stated,6 Years,"Female, Male",Full,,3,3,827,United States,2000,1242.95
25919,Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions,"BACKGROUND: International evidence on the cost and effects of interventions for reducing the global burden of depression remain scarce. Aims To estimate the population-level cost-effectiveness of evidence-based depression interventions and their contribution towards reducing current burden. METHOD: Primary-care-based depression interventions were modelled at the level of whole populations in 14 epidemiological subregions of the world. Total population-level costs (in international dollars or I$) and effectiveness (disability adjusted life years (DALYs) averted) were combined to form average and incremental cost-effectiveness ratios. RESULTS: Evaluated interventions have the potential to reduce the current burden of depression by 10-30%. Pharmacotherapy with older antidepressant drugs, with or without proactive collaborative care, are currently more cost-effective strategies than those using newer antidepressants, particularly in lower-income subregions. CONCLUSIONS: Even in resource-poor regions, each DALYaverted by efficient depression treatments in primary care costs less than 1 year of average per capita income, making such interventions a cost-effective use of health resources. However, current levels of burden can only be reduced significantly if there is a substantial increase substantial increase in treatment coverage.",2004-99-00329,15123502,Br J Psychiatry,Dan Chisholm,2004,184 /,393-403,No,15123502,"Dan Chisholm; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions, Br J Psychiatry, 2004-May; 184():0007-1250; 393-403",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical","Newer antidepressants: selective serotonin reuptake inhibitors (SSRIs, e.g. fluoxetine) vs. None",Not Stated,Not Stated,6 Years,"Female, Male",Full,,3,3,1194,United States,2000,1794.54
25920,Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions,"BACKGROUND: International evidence on the cost and effects of interventions for reducing the global burden of depression remain scarce. Aims To estimate the population-level cost-effectiveness of evidence-based depression interventions and their contribution towards reducing current burden. METHOD: Primary-care-based depression interventions were modelled at the level of whole populations in 14 epidemiological subregions of the world. Total population-level costs (in international dollars or I$) and effectiveness (disability adjusted life years (DALYs) averted) were combined to form average and incremental cost-effectiveness ratios. RESULTS: Evaluated interventions have the potential to reduce the current burden of depression by 10-30%. Pharmacotherapy with older antidepressant drugs, with or without proactive collaborative care, are currently more cost-effective strategies than those using newer antidepressants, particularly in lower-income subregions. CONCLUSIONS: Even in resource-poor regions, each DALYaverted by efficient depression treatments in primary care costs less than 1 year of average per capita income, making such interventions a cost-effective use of health resources. However, current levels of burden can only be reduced significantly if there is a substantial increase substantial increase in treatment coverage.",2004-99-00329,15123502,Br J Psychiatry,Dan Chisholm,2004,184 /,393-403,No,15123502,"Dan Chisholm; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions, Br J Psychiatry, 2004-May; 184():0007-1250; 393-403",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Brief psychotherapy: brief cognitive therapy or problem-solving treatment vs. None,Not Stated,Not Stated,6 Years,"Female, Male",Full,,3,3,1043,United States,2000,1567.6
25921,Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions,"BACKGROUND: International evidence on the cost and effects of interventions for reducing the global burden of depression remain scarce. Aims To estimate the population-level cost-effectiveness of evidence-based depression interventions and their contribution towards reducing current burden. METHOD: Primary-care-based depression interventions were modelled at the level of whole populations in 14 epidemiological subregions of the world. Total population-level costs (in international dollars or I$) and effectiveness (disability adjusted life years (DALYs) averted) were combined to form average and incremental cost-effectiveness ratios. RESULTS: Evaluated interventions have the potential to reduce the current burden of depression by 10-30%. Pharmacotherapy with older antidepressant drugs, with or without proactive collaborative care, are currently more cost-effective strategies than those using newer antidepressants, particularly in lower-income subregions. CONCLUSIONS: Even in resource-poor regions, each DALYaverted by efficient depression treatments in primary care costs less than 1 year of average per capita income, making such interventions a cost-effective use of health resources. However, current levels of burden can only be reduced significantly if there is a substantial increase substantial increase in treatment coverage.",2004-99-00329,15123502,Br J Psychiatry,Dan Chisholm,2004,184 /,393-403,No,15123502,"Dan Chisholm; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Kristy Sanderson; Jose Luis Ayuso-Mateos; Shekhar Saxena; Reducing the global burden of depression: population-level analysis of intervention cost-effectiveness in 14 world regions, Br J Psychiatry, 2004-May; 184():0007-1250; 393-403",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical","Older antidepressants (tricyclic antidepressants (TCAs, e.g. imipramine, amitriptyline)) plus brief psychotherapy (brief cognitive therapy or problem-solving treatment) vs. None",Not Stated,Not Stated,6 Years,"Female, Male",Full,,3,3,1042,United States,2000,1566.09
