index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
28811,Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?,"OBJECTIVE: Two randomised controlled trials showed that pre-exposure prophylaxis (PrEP) reduces HIV transmission between heterosexual men and women. We model the potential impact on transmission and cost-effectiveness of providing PrEP in sub-Saharan Africa. METHODS: We use a deterministic, compartmental model of HIV transmission to evaluate the potential of a 5-year PrEP intervention targeting the adult population of 42 sub-Saharan African countries. We examine the incremental impact of adding PrEP at pre-existing levels of male circumcision and antiretroviral therapy (ART). The base case assumes efficacy of 68%; adherence at 80%; country coverage at 10% of the HIV-uninfected adult population; and annual costs of PrEP and ART at US$200 and US$880 per person, respectively. RESULTS: After 5 years, 390,000 HIV infections (95% UR 190,000 to 630,000) would be prevented, 24% of these in South Africa. HIV infections averted per 100 000 people (adult) would range from 500 in Lesotho to 10 in Somalia. Incremental cost-effectiveness would be US$5800/disability-adjusted life year (DALY) (95% UR 3100 to 13500). Cost-effectiveness would range from US$500/DALY in Lesotho to US$44 600/DALY in Eritrea. CONCLUSIONS: In a general adult population, PrEP is a high-cost intervention which will have maximum impact and be cost-effective only in countries that have high levels of HIV burden and low levels of male circumcision in the population. Hence, PrEP will likely be most effective in Southern Africa as a targeted intervention added to existing strategies to control the HIV pandemic.",2013-99-11758,23912819,Sex Transm Infect,Stephane Verguet,2013,89 / 8,,No,23912819,"Stephane Verguet; Meg Stalcup; Julia A Walsh; Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?, Sex Transm Infect, 2013 Dec; 89(8):1368-4973",DALY,Guinea,Not Stated,"Maternal / Neonatal / Reproductive Care, Pharmaceutical","Pre-exposure prophylaxis (PrEP) for reducing HIV transmission vs. Standard/Usual Care- pre-existing male circumcision levels, antiretroviral therapy (ART) & codom use",Not Stated,64 Years,12 Years,"Female, Male",Full,,Not Stated,Not Stated,17400,United States,2011,20020.15
28812,Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?,"OBJECTIVE: Two randomised controlled trials showed that pre-exposure prophylaxis (PrEP) reduces HIV transmission between heterosexual men and women. We model the potential impact on transmission and cost-effectiveness of providing PrEP in sub-Saharan Africa. METHODS: We use a deterministic, compartmental model of HIV transmission to evaluate the potential of a 5-year PrEP intervention targeting the adult population of 42 sub-Saharan African countries. We examine the incremental impact of adding PrEP at pre-existing levels of male circumcision and antiretroviral therapy (ART). The base case assumes efficacy of 68%; adherence at 80%; country coverage at 10% of the HIV-uninfected adult population; and annual costs of PrEP and ART at US$200 and US$880 per person, respectively. RESULTS: After 5 years, 390,000 HIV infections (95% UR 190,000 to 630,000) would be prevented, 24% of these in South Africa. HIV infections averted per 100 000 people (adult) would range from 500 in Lesotho to 10 in Somalia. Incremental cost-effectiveness would be US$5800/disability-adjusted life year (DALY) (95% UR 3100 to 13500). Cost-effectiveness would range from US$500/DALY in Lesotho to US$44 600/DALY in Eritrea. CONCLUSIONS: In a general adult population, PrEP is a high-cost intervention which will have maximum impact and be cost-effective only in countries that have high levels of HIV burden and low levels of male circumcision in the population. Hence, PrEP will likely be most effective in Southern Africa as a targeted intervention added to existing strategies to control the HIV pandemic.",2013-99-11758,23912819,Sex Transm Infect,Stephane Verguet,2013,89 / 8,,No,23912819,"Stephane Verguet; Meg Stalcup; Julia A Walsh; Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?, Sex Transm Infect, 2013 Dec; 89(8):1368-4973",DALY,Guinea-Bissau,Not Stated,"Maternal / Neonatal / Reproductive Care, Pharmaceutical","Pre-exposure prophylaxis (PrEP) for reducing HIV transmission vs. Standard/Usual Care- pre-existing male circumcision levels, antiretroviral therapy (ART) & codom use",Not Stated,64 Years,12 Years,"Female, Male",Full,,Not Stated,Not Stated,13900,United States,2011,15993.1
28813,Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?,"OBJECTIVE: Two randomised controlled trials showed that pre-exposure prophylaxis (PrEP) reduces HIV transmission between heterosexual men and women. We model the potential impact on transmission and cost-effectiveness of providing PrEP in sub-Saharan Africa. METHODS: We use a deterministic, compartmental model of HIV transmission to evaluate the potential of a 5-year PrEP intervention targeting the adult population of 42 sub-Saharan African countries. We examine the incremental impact of adding PrEP at pre-existing levels of male circumcision and antiretroviral therapy (ART). The base case assumes efficacy of 68%; adherence at 80%; country coverage at 10% of the HIV-uninfected adult population; and annual costs of PrEP and ART at US$200 and US$880 per person, respectively. RESULTS: After 5 years, 390,000 HIV infections (95% UR 190,000 to 630,000) would be prevented, 24% of these in South Africa. HIV infections averted per 100 000 people (adult) would range from 500 in Lesotho to 10 in Somalia. Incremental cost-effectiveness would be US$5800/disability-adjusted life year (DALY) (95% UR 3100 to 13500). Cost-effectiveness would range from US$500/DALY in Lesotho to US$44 600/DALY in Eritrea. CONCLUSIONS: In a general adult population, PrEP is a high-cost intervention which will have maximum impact and be cost-effective only in countries that have high levels of HIV burden and low levels of male circumcision in the population. Hence, PrEP will likely be most effective in Southern Africa as a targeted intervention added to existing strategies to control the HIV pandemic.",2013-99-11758,23912819,Sex Transm Infect,Stephane Verguet,2013,89 / 8,,No,23912819,"Stephane Verguet; Meg Stalcup; Julia A Walsh; Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?, Sex Transm Infect, 2013 Dec; 89(8):1368-4973",DALY,Equatorial Guinea,Not Stated,"Maternal / Neonatal / Reproductive Care, Pharmaceutical","Pre-exposure prophylaxis (PrEP) for reducing HIV transmission vs. Standard/Usual Care- pre-existing male circumcision levels, antiretroviral therapy (ART) & codom use",Not Stated,64 Years,12 Years,"Female, Male",Full,,Not Stated,Not Stated,5800,United States,2011,6673.38
28814,Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?,"OBJECTIVE: Two randomised controlled trials showed that pre-exposure prophylaxis (PrEP) reduces HIV transmission between heterosexual men and women. We model the potential impact on transmission and cost-effectiveness of providing PrEP in sub-Saharan Africa. METHODS: We use a deterministic, compartmental model of HIV transmission to evaluate the potential of a 5-year PrEP intervention targeting the adult population of 42 sub-Saharan African countries. We examine the incremental impact of adding PrEP at pre-existing levels of male circumcision and antiretroviral therapy (ART). The base case assumes efficacy of 68%; adherence at 80%; country coverage at 10% of the HIV-uninfected adult population; and annual costs of PrEP and ART at US$200 and US$880 per person, respectively. RESULTS: After 5 years, 390,000 HIV infections (95% UR 190,000 to 630,000) would be prevented, 24% of these in South Africa. HIV infections averted per 100 000 people (adult) would range from 500 in Lesotho to 10 in Somalia. Incremental cost-effectiveness would be US$5800/disability-adjusted life year (DALY) (95% UR 3100 to 13500). Cost-effectiveness would range from US$500/DALY in Lesotho to US$44 600/DALY in Eritrea. CONCLUSIONS: In a general adult population, PrEP is a high-cost intervention which will have maximum impact and be cost-effective only in countries that have high levels of HIV burden and low levels of male circumcision in the population. Hence, PrEP will likely be most effective in Southern Africa as a targeted intervention added to existing strategies to control the HIV pandemic.",2013-99-11758,23912819,Sex Transm Infect,Stephane Verguet,2013,89 / 8,,No,23912819,"Stephane Verguet; Meg Stalcup; Julia A Walsh; Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?, Sex Transm Infect, 2013 Dec; 89(8):1368-4973",DALY,Kenya,Not Stated,"Maternal / Neonatal / Reproductive Care, Pharmaceutical","Pre-exposure prophylaxis (PrEP) for reducing HIV transmission vs. Standard/Usual Care- pre-existing male circumcision levels, antiretroviral therapy (ART) & codom use",Not Stated,64 Years,12 Years,"Female, Male",Full,,Not Stated,Not Stated,5500,United States,2011,6328.21
28815,Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?,"OBJECTIVE: Two randomised controlled trials showed that pre-exposure prophylaxis (PrEP) reduces HIV transmission between heterosexual men and women. We model the potential impact on transmission and cost-effectiveness of providing PrEP in sub-Saharan Africa. METHODS: We use a deterministic, compartmental model of HIV transmission to evaluate the potential of a 5-year PrEP intervention targeting the adult population of 42 sub-Saharan African countries. We examine the incremental impact of adding PrEP at pre-existing levels of male circumcision and antiretroviral therapy (ART). The base case assumes efficacy of 68%; adherence at 80%; country coverage at 10% of the HIV-uninfected adult population; and annual costs of PrEP and ART at US$200 and US$880 per person, respectively. RESULTS: After 5 years, 390,000 HIV infections (95% UR 190,000 to 630,000) would be prevented, 24% of these in South Africa. HIV infections averted per 100 000 people (adult) would range from 500 in Lesotho to 10 in Somalia. Incremental cost-effectiveness would be US$5800/disability-adjusted life year (DALY) (95% UR 3100 to 13500). Cost-effectiveness would range from US$500/DALY in Lesotho to US$44 600/DALY in Eritrea. CONCLUSIONS: In a general adult population, PrEP is a high-cost intervention which will have maximum impact and be cost-effective only in countries that have high levels of HIV burden and low levels of male circumcision in the population. Hence, PrEP will likely be most effective in Southern Africa as a targeted intervention added to existing strategies to control the HIV pandemic.",2013-99-11758,23912819,Sex Transm Infect,Stephane Verguet,2013,89 / 8,,No,23912819,"Stephane Verguet; Meg Stalcup; Julia A Walsh; Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?, Sex Transm Infect, 2013 Dec; 89(8):1368-4973",DALY,Lesotho,Not Stated,"Maternal / Neonatal / Reproductive Care, Pharmaceutical","Pre-exposure prophylaxis (PrEP) for reducing HIV transmission vs. Standard/Usual Care- pre-existing male circumcision levels, antiretroviral therapy (ART) & codom use",Not Stated,64 Years,12 Years,"Female, Male",Full,,Not Stated,Not Stated,500,United States,2011,575.29
28816,Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?,"OBJECTIVE: Two randomised controlled trials showed that pre-exposure prophylaxis (PrEP) reduces HIV transmission between heterosexual men and women. We model the potential impact on transmission and cost-effectiveness of providing PrEP in sub-Saharan Africa. METHODS: We use a deterministic, compartmental model of HIV transmission to evaluate the potential of a 5-year PrEP intervention targeting the adult population of 42 sub-Saharan African countries. We examine the incremental impact of adding PrEP at pre-existing levels of male circumcision and antiretroviral therapy (ART). The base case assumes efficacy of 68%; adherence at 80%; country coverage at 10% of the HIV-uninfected adult population; and annual costs of PrEP and ART at US$200 and US$880 per person, respectively. RESULTS: After 5 years, 390,000 HIV infections (95% UR 190,000 to 630,000) would be prevented, 24% of these in South Africa. HIV infections averted per 100 000 people (adult) would range from 500 in Lesotho to 10 in Somalia. Incremental cost-effectiveness would be US$5800/disability-adjusted life year (DALY) (95% UR 3100 to 13500). Cost-effectiveness would range from US$500/DALY in Lesotho to US$44 600/DALY in Eritrea. CONCLUSIONS: In a general adult population, PrEP is a high-cost intervention which will have maximum impact and be cost-effective only in countries that have high levels of HIV burden and low levels of male circumcision in the population. Hence, PrEP will likely be most effective in Southern Africa as a targeted intervention added to existing strategies to control the HIV pandemic.",2013-99-11758,23912819,Sex Transm Infect,Stephane Verguet,2013,89 / 8,,No,23912819,"Stephane Verguet; Meg Stalcup; Julia A Walsh; Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?, Sex Transm Infect, 2013 Dec; 89(8):1368-4973",DALY,Liberia,Not Stated,"Maternal / Neonatal / Reproductive Care, Pharmaceutical","Pre-exposure prophylaxis (PrEP) for reducing HIV transmission vs. Standard/Usual Care- pre-existing male circumcision levels, antiretroviral therapy (ART) & codom use",Not Stated,64 Years,12 Years,"Female, Male",Full,,Not Stated,Not Stated,18400,United States,2011,21170.73
28817,Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?,"OBJECTIVE: Two randomised controlled trials showed that pre-exposure prophylaxis (PrEP) reduces HIV transmission between heterosexual men and women. We model the potential impact on transmission and cost-effectiveness of providing PrEP in sub-Saharan Africa. METHODS: We use a deterministic, compartmental model of HIV transmission to evaluate the potential of a 5-year PrEP intervention targeting the adult population of 42 sub-Saharan African countries. We examine the incremental impact of adding PrEP at pre-existing levels of male circumcision and antiretroviral therapy (ART). The base case assumes efficacy of 68%; adherence at 80%; country coverage at 10% of the HIV-uninfected adult population; and annual costs of PrEP and ART at US$200 and US$880 per person, respectively. RESULTS: After 5 years, 390,000 HIV infections (95% UR 190,000 to 630,000) would be prevented, 24% of these in South Africa. HIV infections averted per 100 000 people (adult) would range from 500 in Lesotho to 10 in Somalia. Incremental cost-effectiveness would be US$5800/disability-adjusted life year (DALY) (95% UR 3100 to 13500). Cost-effectiveness would range from US$500/DALY in Lesotho to US$44 600/DALY in Eritrea. CONCLUSIONS: In a general adult population, PrEP is a high-cost intervention which will have maximum impact and be cost-effective only in countries that have high levels of HIV burden and low levels of male circumcision in the population. Hence, PrEP will likely be most effective in Southern Africa as a targeted intervention added to existing strategies to control the HIV pandemic.",2013-99-11758,23912819,Sex Transm Infect,Stephane Verguet,2013,89 / 8,,No,23912819,"Stephane Verguet; Meg Stalcup; Julia A Walsh; Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?, Sex Transm Infect, 2013 Dec; 89(8):1368-4973",DALY,Malawi,Not Stated,"Maternal / Neonatal / Reproductive Care, Pharmaceutical","Pre-exposure prophylaxis (PrEP) for reducing HIV transmission vs. Standard/Usual Care- pre-existing male circumcision levels, antiretroviral therapy (ART) & codom use",Not Stated,64 Years,12 Years,"Female, Male",Full,,Not Stated,Not Stated,1800,United States,2011,2071.05
28818,Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?,"OBJECTIVE: Two randomised controlled trials showed that pre-exposure prophylaxis (PrEP) reduces HIV transmission between heterosexual men and women. We model the potential impact on transmission and cost-effectiveness of providing PrEP in sub-Saharan Africa. METHODS: We use a deterministic, compartmental model of HIV transmission to evaluate the potential of a 5-year PrEP intervention targeting the adult population of 42 sub-Saharan African countries. We examine the incremental impact of adding PrEP at pre-existing levels of male circumcision and antiretroviral therapy (ART). The base case assumes efficacy of 68%; adherence at 80%; country coverage at 10% of the HIV-uninfected adult population; and annual costs of PrEP and ART at US$200 and US$880 per person, respectively. RESULTS: After 5 years, 390,000 HIV infections (95% UR 190,000 to 630,000) would be prevented, 24% of these in South Africa. HIV infections averted per 100 000 people (adult) would range from 500 in Lesotho to 10 in Somalia. Incremental cost-effectiveness would be US$5800/disability-adjusted life year (DALY) (95% UR 3100 to 13500). Cost-effectiveness would range from US$500/DALY in Lesotho to US$44 600/DALY in Eritrea. CONCLUSIONS: In a general adult population, PrEP is a high-cost intervention which will have maximum impact and be cost-effective only in countries that have high levels of HIV burden and low levels of male circumcision in the population. Hence, PrEP will likely be most effective in Southern Africa as a targeted intervention added to existing strategies to control the HIV pandemic.",2013-99-11758,23912819,Sex Transm Infect,Stephane Verguet,2013,89 / 8,,No,23912819,"Stephane Verguet; Meg Stalcup; Julia A Walsh; Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?, Sex Transm Infect, 2013 Dec; 89(8):1368-4973",DALY,Mali,Not Stated,"Maternal / Neonatal / Reproductive Care, Pharmaceutical","Pre-exposure prophylaxis (PrEP) for reducing HIV transmission vs. Standard/Usual Care- pre-existing male circumcision levels, antiretroviral therapy (ART) & codom use",Not Stated,64 Years,12 Years,"Female, Male",Full,,Not Stated,Not Stated,36400,United States,2011,41881.22
28819,Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?,"OBJECTIVE: Two randomised controlled trials showed that pre-exposure prophylaxis (PrEP) reduces HIV transmission between heterosexual men and women. We model the potential impact on transmission and cost-effectiveness of providing PrEP in sub-Saharan Africa. METHODS: We use a deterministic, compartmental model of HIV transmission to evaluate the potential of a 5-year PrEP intervention targeting the adult population of 42 sub-Saharan African countries. We examine the incremental impact of adding PrEP at pre-existing levels of male circumcision and antiretroviral therapy (ART). The base case assumes efficacy of 68%; adherence at 80%; country coverage at 10% of the HIV-uninfected adult population; and annual costs of PrEP and ART at US$200 and US$880 per person, respectively. RESULTS: After 5 years, 390,000 HIV infections (95% UR 190,000 to 630,000) would be prevented, 24% of these in South Africa. HIV infections averted per 100 000 people (adult) would range from 500 in Lesotho to 10 in Somalia. Incremental cost-effectiveness would be US$5800/disability-adjusted life year (DALY) (95% UR 3100 to 13500). Cost-effectiveness would range from US$500/DALY in Lesotho to US$44 600/DALY in Eritrea. CONCLUSIONS: In a general adult population, PrEP is a high-cost intervention which will have maximum impact and be cost-effective only in countries that have high levels of HIV burden and low levels of male circumcision in the population. Hence, PrEP will likely be most effective in Southern Africa as a targeted intervention added to existing strategies to control the HIV pandemic.",2013-99-11758,23912819,Sex Transm Infect,Stephane Verguet,2013,89 / 8,,No,23912819,"Stephane Verguet; Meg Stalcup; Julia A Walsh; Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?, Sex Transm Infect, 2013 Dec; 89(8):1368-4973",DALY,Mauritania,Not Stated,"Maternal / Neonatal / Reproductive Care, Pharmaceutical","Pre-exposure prophylaxis (PrEP) for reducing HIV transmission vs. Standard/Usual Care- pre-existing male circumcision levels, antiretroviral therapy (ART) & codom use",Not Stated,64 Years,12 Years,"Female, Male",Full,,Not Stated,Not Stated,41000,United States,2011,47173.9
28820,Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?,"OBJECTIVE: Two randomised controlled trials showed that pre-exposure prophylaxis (PrEP) reduces HIV transmission between heterosexual men and women. We model the potential impact on transmission and cost-effectiveness of providing PrEP in sub-Saharan Africa. METHODS: We use a deterministic, compartmental model of HIV transmission to evaluate the potential of a 5-year PrEP intervention targeting the adult population of 42 sub-Saharan African countries. We examine the incremental impact of adding PrEP at pre-existing levels of male circumcision and antiretroviral therapy (ART). The base case assumes efficacy of 68%; adherence at 80%; country coverage at 10% of the HIV-uninfected adult population; and annual costs of PrEP and ART at US$200 and US$880 per person, respectively. RESULTS: After 5 years, 390,000 HIV infections (95% UR 190,000 to 630,000) would be prevented, 24% of these in South Africa. HIV infections averted per 100 000 people (adult) would range from 500 in Lesotho to 10 in Somalia. Incremental cost-effectiveness would be US$5800/disability-adjusted life year (DALY) (95% UR 3100 to 13500). Cost-effectiveness would range from US$500/DALY in Lesotho to US$44 600/DALY in Eritrea. CONCLUSIONS: In a general adult population, PrEP is a high-cost intervention which will have maximum impact and be cost-effective only in countries that have high levels of HIV burden and low levels of male circumcision in the population. Hence, PrEP will likely be most effective in Southern Africa as a targeted intervention added to existing strategies to control the HIV pandemic.",2013-99-11758,23912819,Sex Transm Infect,Stephane Verguet,2013,89 / 8,,No,23912819,"Stephane Verguet; Meg Stalcup; Julia A Walsh; Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?, Sex Transm Infect, 2013 Dec; 89(8):1368-4973",DALY,Mozambique,Not Stated,"Maternal / Neonatal / Reproductive Care, Pharmaceutical","Pre-exposure prophylaxis (PrEP) for reducing HIV transmission vs. Standard/Usual Care- pre-existing male circumcision levels, antiretroviral therapy (ART) & codom use",Not Stated,64 Years,12 Years,"Female, Male",Full,,Not Stated,Not Stated,2000,United States,2011,2301.17
