index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
32581,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,tofacitinib vs. adalimumab,biologic experienced,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,-142857.14,United States,2019,-151413.81
32582,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,ustekinumab vs. adalimumab,biologic experienced,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,996000,United States,2019,1055657.07
32583,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,vedolizumab vs. adalimumab,biologic experienced,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,464000,United States,2019,491792.05
32584,Valoctocogene Roxaparvovec and Emicizumab for Hemophilia A without Inhibitors: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41570,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Valoctocogene Roxaparvovec and Emicizumab for Hemophilia A without Inhibitors: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,"Coagulation defects, purpura and other haemorrhagic conditions",Pharmaceutical,valoctocogene roxaparvovec vs. factor viii,"without inhibitors for factor VIII, require prophylaxis, severe hemophelia",Not Stated,18 Years,Male,Full,Lifetime,3.00,3.00,-1257250000,United States,2018,-1356700659.48
32585,Valoctocogene Roxaparvovec and Emicizumab for Hemophilia A without Inhibitors: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41570,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Valoctocogene Roxaparvovec and Emicizumab for Hemophilia A without Inhibitors: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,"Coagulation defects, purpura and other haemorrhagic conditions",Pharmaceutical,emicizumab vs. factor VIII,"without inhibitors for factor VIII, require prophylaxis",Not Stated,1 Years,Male,Full,Lifetime,3.00,3.00,Not Stated,United States,2018,Not Stated
32586,Modulator Treatments for Cystic Fibrosis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41580,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Modulator Treatments for Cystic Fibrosis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Metabolic disorders,Other,ivacaftor vs. best supportive care,eligible for ivacaftor monotherapy only,Not Stated,6 Months,"Male, Female",Full,Lifetime,3.00,3.00,1370000,United States,2019,1452058.42
32587,Modulator Treatments for Cystic Fibrosis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41580,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Modulator Treatments for Cystic Fibrosis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Metabolic disorders,Other,lumacaftor + ivacaftor vs. best supportive care,homozygous for F508del mutation,Not Stated,2 Years,"Male, Female",Full,Lifetime,3.00,3.00,1480000,United States,2019,1568647.05
32588,Modulator Treatments for Cystic Fibrosis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41580,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Modulator Treatments for Cystic Fibrosis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Metabolic disorders,Other,lumacaftor + ivacaftor vs. best supportive care,homozygous for F508del mutation,Not Stated,2 Years,"Male, Female",Full,Lifetime,3.00,3.00,1380000,United States,2019,1462657.39
32589,Modulator Treatments for Cystic Fibrosis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41580,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Modulator Treatments for Cystic Fibrosis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Metabolic disorders,Other,lumacaftor/ivacaftor vs. best supportive care,homozygous for F508del mutation,Not Stated,2 Years,"Male, Female",Full,Lifetime,3.00,3.00,1160000,United States,2019,1229480.12
32590,Modulator Treatments for Cystic Fibrosis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41580,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Modulator Treatments for Cystic Fibrosis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Other nutritional deficiencies,Other,ivacaftor vs. best supportive care,"heterozygous F508del, residual function mutation",Not Stated,6 Months,"Male, Female",Full,Lifetime,3.00,3.00,1340000,United States,2019,1420261.52
32591,Modulator Treatments for Cystic Fibrosis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41580,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Modulator Treatments for Cystic Fibrosis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Metabolic disorders,Other,ivacaftor vs. best supportive care,"heterozygous F508del mutation, residual function mutation",Not Stated,6 Months,"Male, Female",Full,Lifetime,3.00,3.00,1100000,United States,2019,1165886.32
32592,Modulator Treatments for Cystic Fibrosis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41580,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Modulator Treatments for Cystic Fibrosis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Metabolic disorders,Other,elexacaftor + tezacaftor + ivacaftor vs. best supportive care,"heterozygous F508del, minimal function mutation",Not Stated,12 Years,"Male, Female",Full,Lifetime,3.00,3.00,1050000,United States,2019,1112891.49
32593,Aducanumab for Alzheimer’s Disease: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41562,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Aducanumab for Alzheimer’s Disease: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Other degenerative diseases of the nervous system,Pharmaceutical,aducanumab vs. supportive care,"mild Alzheimer's disease, mild cognitive impairment due to Alzheimer's disease",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,1330000,United States,2020,1392483.7
32594,Aducanumab for Alzheimer’s Disease: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41562,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Aducanumab for Alzheimer’s Disease: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Other degenerative diseases of the nervous system,Pharmaceutical,aducanumab vs. supportive care,"mild cognitive impairment from Alzheimer's disease, mild Alzheimer's disease",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,1270000,United States,2020,1329664.89
32595,Bempedoic Acid and Inclisiran for Patients with Heterozygous Familial Hypercholesterolemia and for Secondary Prevention of ASCVD: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41563,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Bempedoic Acid and Inclisiran for Patients with Heterozygous Familial Hypercholesterolemia and for Secondary Prevention of ASCVD: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Ischaemic heart diseases,Pharmaceutical,bempedoic acid + ezetimibe vs. ezetimibe,Not Stated,Not Stated,35 Years,"Male, Female",Full,Lifetime,3.00,3.00,186000,United States,2020,194738.32
32596,Bempedoic Acid and Inclisiran for Patients with Heterozygous Familial Hypercholesterolemia and for Secondary Prevention of ASCVD: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41563,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Bempedoic Acid and Inclisiran for Patients with Heterozygous Familial Hypercholesterolemia and for Secondary Prevention of ASCVD: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Ischaemic heart diseases,Pharmaceutical,inclisiran vs. ezetimibe,Not Stated,Not Stated,35 Years,"Male, Female",Full,Lifetime,3.00,3.00,157000,United States,2020,164375.9
32597,Bempedoic Acid and Inclisiran for Patients with Heterozygous Familial Hypercholesterolemia and for Secondary Prevention of ASCVD: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41563,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Bempedoic Acid and Inclisiran for Patients with Heterozygous Familial Hypercholesterolemia and for Secondary Prevention of ASCVD: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,"Ischaemic heart diseases, Metabolic disorders",Pharmaceutical,bempedoic acid + ezetimibe vs. ezetimibe,Not Stated,Not Stated,35 Years,"Male, Female",Full,Lifetime,3.00,3.00,101000,United States,2020,105745
32598,Bempedoic Acid and Inclisiran for Patients with Heterozygous Familial Hypercholesterolemia and for Secondary Prevention of ASCVD: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41563,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Bempedoic Acid and Inclisiran for Patients with Heterozygous Familial Hypercholesterolemia and for Secondary Prevention of ASCVD: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,"Ischaemic heart diseases, Metabolic disorders",Pharmaceutical,inclisiran vs. ezetimibe,Not Stated,Not Stated,35 Years,"Male, Female",Full,Lifetime,3.00,3.00,84000,United States,2020,87946.34
32599,Belimumab and Voclosporin for Lupus Nephritis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41575,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Belimumab and Voclosporin for Lupus Nephritis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Systemic connective tissue disorders,Pharmaceutical,belimumab vs. standard of care,Not Stated,Not Stated,18 Years,"Male, Female",Full,Lifetime,Not Stated,Not Stated,89663,United States,2019,95033.51
32600,Belimumab and Voclosporin for Lupus Nephritis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41575,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Belimumab and Voclosporin for Lupus Nephritis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Systemic connective tissue disorders,Pharmaceutical,voclosporin vs. standard care,Not Stated,Not Stated,18 Years,"Male, Female",Full,Lifetime,Not Stated,Not Stated,149260,United States,2019,158200.18
